session_id,user_id,n_keys,wpm,dwell_mean_ms,dwell_std_ms,flight_mean_ms,flight_std_ms,dwell_cv,flight_cv,digraph_var,iqr_delay_ms,burstiness,pauses_over_500ms,backspace_rate,self_report_valence_1to9,self_report_arousal_1to9,label_emotion
S614787,U29,317,1766.363013880473,73.96844643487502,18.01684227642515,95.87206632639395,26.671724731994736,0.2435747017113297,0.2782012086940063,158.68717489490035,37.48625642303263,10.417888821308154,0.0,0.167192429022082,4,7,stressed
S298284,U11,418,1731.8146080931042,76.53074669461287,17.832194018694082,96.69795723133977,26.984560944858053,0.2330069258287966,0.2790602999016857,151.77651154149518,32.058542400338354,8.340175274833804,0.0,0.09090909090909091,2,6,stressed
S147564,U02,255,1768.6001090831462,75.14972809001378,17.90390239117374,94.4759540861125,25.774054666471667,0.23824307613899257,0.27281073703663533,137.5832494134944,35.97582879337958,10.323271132750612,0.0,0.12941176470588237,3,8,stressed
S459963,U09,286,1756.666731136586,75.99341071710464,18.358516358750887,94.78457163011961,28.972479599880284,0.241580371054707,0.3056666195943826,151.9252372465617,40.052818659818044,8.826504349624898,0.0,0.14335664335664336,3,6,stressed
S902347,U17,308,1734.332347770063,74.23252338423296,17.59463114816008,98.74470349256968,27.65810150174953,0.23702051804286625,0.2800970636752253,171.12015223428878,40.73535386620553,9.540202365832632,0.0,0.1396103896103896,2,8,stressed
S192994,U07,201,1766.8458373090775,73.98631902158235,17.994015008274502,95.80778166628681,25.372829655961816,0.24320732868228676,0.2648305723676942,133.35090730705897,33.71710887197342,10.732139505276873,0.0,0.09950248756218906,3,7,stressed
S852739,U27,315,1750.493231649532,75.94070582975495,17.60809557618209,95.43956264309301,27.215743657422134,0.23186636710562308,0.28516207434016094,148.50825197987712,38.176448974072485,10.058265929936548,0.0,0.13015873015873017,3,7,stressed
S125784,U24,191,1803.876120543773,75.01958155800186,17.594514969741034,91.28895625310123,27.2754623554911,0.23453229949220292,0.2987816212934794,121.20162220706058,38.04213274749435,9.528908340900683,0.0,0.09947643979057591,3,7,stressed
S954701,U28,361,1759.7606225172558,74.5163518936918,17.714827554707398,95.96138022584157,27.767632305345767,0.23773074103225186,0.28936257732012266,124.01301095767056,37.6069396712973,10.20267845744869,0.0,0.12188365650969529,2,8,stressed
S708884,U25,348,1766.2868802094933,75.9275849786827,18.701279348573312,93.92024855355642,27.67840023525841,0.24630415090673372,0.29470109653165233,179.73651096346177,38.86550637471322,11.865597159420194,0.0,0.12931034482758622,4,7,stressed
S963192,U11,357,1759.9638724016263,74.317257429421,16.77678693816711,96.14078702499357,26.827690598771618,0.22574550674316798,0.2790458808268052,159.50963570385352,34.370309184016946,12.404184067280058,0.0,0.11204481792717087,2,8,stressed
S652657,U33,293,1747.8001479552233,76.86904487438198,17.586866364724507,94.7752934963261,27.277597132570826,0.22878996862084924,0.28781337547246133,131.99338539382694,36.82806105547388,10.099266718164069,0.0,0.12627986348122866,4,8,stressed
S693316,U27,203,1745.5584721091855,75.70493789228988,18.479238582628444,96.15982905390432,25.10564731508031,0.2440955517184362,0.2610824869604005,146.32938305891244,33.26201402203648,10.082229998693421,0.0,0.1330049261083744,2,6,stressed
S909519,U24,207,1746.119510238035,74.15409650419484,18.024309621261263,97.65544931498184,28.12026185698611,0.2430655954420757,0.28795384235329136,206.87985928106437,41.82675551306677,10.132034776884876,0.0,0.10144927536231885,2,8,stressed
S163152,U15,362,1794.6478789201242,74.33537605389438,17.183751019614164,92.82833529237598,27.268188551693108,0.23116518583501428,0.293748546344261,134.91573959832783,40.796212552261466,9.414762242193419,0.0,0.13812154696132597,4,7,stressed
S336768,U02,305,1766.7884312475942,74.82805919216528,17.9374033689931,94.97155840446963,26.993249952826314,0.2397149353149493,0.28422456582070715,144.31551734286322,36.63728962072226,10.64793611073589,0.0,0.12131147540983607,4,6,stressed
S987753,U12,234,1737.760113228776,75.6785246127841,17.237411225933997,96.9575013359281,27.322078992800748,0.22777150207579686,0.28179438018042663,181.49227326031797,37.27393414383204,7.748477016428366,0.0,0.11965811965811966,4,7,stressed
S285496,U22,183,1771.370063355134,74.83804621419858,17.493273642601988,94.52238625905495,27.57171561401071,0.23374840108109465,0.2916950862671373,136.65335461038487,39.57653266697247,11.90392346940641,0.0,0.13114754098360656,4,6,stressed
S929404,U34,194,1774.142206390517,74.73341544404236,16.443906059997822,94.36238697776484,24.782208097552545,0.22003418366862162,0.26262803317377,115.84145467705557,32.257412948130494,10.136423908716575,0.0,0.07731958762886598,2,8,stressed
S648156,U05,269,1749.9462996666796,76.2509030160305,18.065510409547887,95.18292901478232,27.195075419346153,0.2369219208558082,0.2857137902860989,149.755672240947,34.65355284653023,9.293271746862628,0.0,0.1412639405204461,2,6,stressed
S406240,U11,366,1773.4608179320526,73.89053129107162,16.924831564121348,95.27024010381916,28.392580252908907,0.2290527794075615,0.2980215041126018,142.05471115229207,37.006581799451226,9.58327301318569,0.0,0.12568306010928962,2,7,stressed
S459357,U18,310,1754.1851425961088,74.25737126330486,18.418248043676627,96.76220512873695,26.179954426202876,0.2480325889583196,0.2705597127656593,162.07259649295244,37.679741111548836,12.559986686620714,0.0,0.09032258064516129,3,6,stressed
S463911,U08,306,1754.6580511312811,74.75514064626331,16.84872118027624,96.21834322233485,25.474654257615562,0.2253854522193108,0.26475881213991026,131.20383393529062,37.42939702214828,10.213022586665147,0.0,0.1437908496732026,3,7,stressed
S721565,U16,364,1758.055947543513,75.59482421448159,17.787433686539355,95.04820931308187,28.099841443060868,0.235299623636559,0.2956377784088708,138.5732958770599,38.652905371466545,7.789441674595988,0.0,0.14285714285714285,2,8,stressed
S710999,U19,279,1791.0589347390119,75.36974484572991,17.91184272186746,92.12893103883287,28.215829442493046,0.2376529568798488,0.30626459163625713,156.993298129121,37.05685760963547,10.950829118564986,0.0,0.15412186379928317,4,6,stressed
S375509,U01,317,1770.4555609606991,74.83761189923834,17.523234792964484,94.61030117755843,25.033195383515235,0.23415010645392903,0.26459270366907056,102.95774280810592,33.488652546938326,11.750548560974261,0.0,0.11987381703470032,2,7,stressed
S256954,U07,284,1727.4818966058237,76.83479999556013,17.112764714953833,96.82838026088332,29.198356803560703,0.22272153654259122,0.3015475083327015,164.27970820641707,40.92975764032197,11.032281216237218,0.0,0.14788732394366197,4,7,stressed
S473325,U24,220,1764.8371757721948,75.48157239344528,17.53861533902537,94.50578061476448,26.779923220699693,0.23235625309454205,0.2833680971311496,160.3188236873275,38.12634819962071,9.866165918975616,0.0,0.1409090909090909,2,8,stressed
S541564,U28,194,1752.2320781071655,75.92233874128674,16.881197177244324,95.28785866822112,27.757850464617473,0.22234822394985432,0.2913052182363169,134.9971568015268,37.467993945753506,9.932267549433664,0.0,0.14432989690721648,3,6,stressed
S433457,U10,219,1726.5552147831572,76.5597111038736,19.299229768403194,97.1966781684369,26.546890887769056,0.2520807548792688,0.2731254955212013,133.2497886240068,34.87107022162114,10.850701855742546,0.0,0.1187214611872146,4,6,stressed
S948752,U04,245,1755.6633821031267,76.07980123198344,19.30223319216889,94.79577950754708,28.12281255426726,0.25371035254564206,0.2966673484870525,134.41119455361115,42.58075064459901,10.95009477117845,0.0,0.1346938775510204,3,8,stressed
S350540,U07,382,1762.1267270834333,74.66066279002972,17.566790695249384,95.5881594933381,26.051682777770537,0.23528843756253495,0.27254089749040705,124.4974223350986,33.933608707258855,8.554726621119514,0.0,0.13350785340314136,4,8,stressed
S489042,U23,380,1759.246726975018,76.02199949380604,18.4745826535737,94.50553106800592,29.162428040039924,0.24301626866679474,0.30857906103987415,182.99890833845862,40.24414702438469,11.523671409718183,0.0,0.12105263157894737,2,6,stressed
S235998,U33,354,1740.9799707085617,75.83091413287386,18.52479009040853,96.48582991209236,28.26669852569759,0.24429073949904753,0.2929621743571175,171.38092104611624,37.6319160984913,9.983901049302933,0.0,0.13559322033898305,2,8,stressed
S110783,U01,202,1757.1256274025059,75.73319021473252,17.554533431188364,95.00019123590342,28.993142480160195,0.2317944534148708,0.30519035912427533,167.02254282958023,39.92297248437211,11.438352900874818,0.0,0.09900990099009901,4,8,stressed
S795954,U01,374,1769.6969706233065,74.94704458616604,17.376885728364847,94.57350327030498,27.533588494531106,0.23185551644250327,0.29113427696377137,161.9506245580231,36.39102864160006,10.969502122401174,0.0,0.11764705882352941,2,7,stressed
S399073,U20,203,1800.1425526050457,74.37776906477167,17.046790903929402,92.27569933186176,27.74608234736834,0.22919201689263163,0.30068677396398696,151.2567738283233,43.074204602961245,12.367988131874089,0.0,0.054187192118226604,3,6,stressed
S760120,U29,405,1754.5448967413945,74.68683286759858,17.796791347546037,96.29767745024571,27.92145722010762,0.23828552723738305,0.2899494355358035,176.29448250660138,38.03095120612029,8.825551119108155,0.0,0.1382716049382716,3,8,stressed
S777112,U18,331,1765.8255114011083,75.97634038445902,18.30425962602788,93.91587040479536,28.760349638144387,0.2409205225390406,0.30623524558928944,141.1429930329524,40.804626906298225,9.632305511014406,0.0,0.12084592145015106,2,7,stressed
S982984,U05,228,1746.2844209820532,74.3965196714772,17.328804016777728,97.39680127637267,28.680152667169814,0.23292492838776435,0.2944670902054284,165.43849320291758,42.181170702879356,10.263122922957926,0.0,0.14912280701754385,3,7,stressed
S310372,U05,306,1765.7512493250597,74.62463892159852,17.533649267391883,95.27471701241085,25.435516272592878,0.23495791096306587,0.2669702631526006,103.62558930394742,34.843414447425545,9.627673050749662,0.0,0.12091503267973856,2,8,stressed
S689795,U18,358,1742.0108246946163,75.70623181761243,17.69389263864105,96.50854190665049,27.979660650677815,0.23371778272188037,0.2899190071459334,122.50913170108115,35.834234093723595,8.695270762072635,0.0,0.17039106145251395,2,6,stressed
S565908,U23,247,1800.3058638970047,73.87631678927104,17.036645461665962,92.76203395775678,29.440883105772404,0.23061037964659564,0.3173807413405746,125.10041043221163,39.82640077409725,11.148677792136166,0.0,0.11740890688259109,3,7,stressed
S797207,U32,223,1733.7434059032873,75.69062767138773,17.19741784416076,97.34535849503048,27.22987106063094,0.2272067014534966,0.27972439037266517,182.19276084908324,38.43837484716457,9.150934283894511,0.0,0.13452914798206278,2,7,stressed
S739640,U01,356,1767.598699107013,75.91947432881385,17.583669227838296,93.8023070639646,28.395155925052464,0.2316094702089466,0.3027127670291687,150.0194463565265,41.45550294381091,9.370550605878703,0.0,0.12359550561797752,3,7,stressed
S414339,U32,299,1752.5143049591893,74.34610379584029,17.638680116497042,96.83652173313426,27.367255182197898,0.23725090106852292,0.28261295110968165,175.4688812958901,39.896174456743296,10.710434048363767,0.0,0.12709030100334448,3,7,stressed
S382971,U08,222,1765.9082215242709,74.55786775478414,17.67021752921473,95.32638576607575,26.36185484946642,0.23700003851144053,0.2765431064821503,152.8929035927907,34.14942076503614,10.327239949545893,0.0,0.08558558558558559,2,8,stressed
S503245,U30,279,1783.0537095360323,74.41060503762458,17.548295697840494,93.84007546378493,27.89232775666827,0.23583057400174973,0.2972325802043133,165.2458856298371,39.7104493054738,8.10511762290196,0.0,0.15770609318996415,4,6,stressed
S951066,U03,404,1744.3701649376933,75.45229141881727,16.81877214443766,96.52955396588386,27.833632072047745,0.22290604868552974,0.28834311284484854,154.68583936728706,38.89243382927259,9.858995743497552,0.0,0.13366336633663367,2,8,stressed
S632780,U34,323,1756.7618918691828,76.5134604879701,17.201381749117004,94.25527111332963,26.97297375316732,0.22481510624946194,0.2861693933354226,140.2851276573756,36.91547925419084,10.94409909181429,0.0,0.11764705882352941,4,8,stressed
S106648,U28,181,1723.6869286949739,75.41130737579688,16.948779608160883,98.63421968933783,26.878919287302327,0.2247511705863962,0.27251109576332855,152.75065708515532,37.6929956319711,10.158623396039284,0.0,0.17679558011049723,2,8,stressed
S601132,U12,250,1767.4668971199512,73.21818896896697,16.975512953328767,96.51624876723248,26.566884269176608,0.2318483042584367,0.27525815195374786,140.67421614912607,36.75395533187,8.020826011110517,0.0,0.128,2,7,stressed
S740513,U15,410,1776.1719842611365,74.6680952380068,17.03615431839981,94.23446749709677,26.81205754693371,0.22815841577445567,0.28452495418154455,146.52297358165723,35.574717566846374,9.901587505365283,0.0,0.12682926829268293,3,6,stressed
S651996,U04,336,1765.82683529294,75.81560619124237,17.487844132788382,94.0764772248712,27.426151241526423,0.2306628544085748,0.2915303809258252,196.68175690622624,37.92293989441765,10.141422830077861,0.0,0.10119047619047619,2,8,stressed
S421864,U31,265,1777.0996889460043,75.18186792666016,17.29423508567496,93.63252209663091,27.679765273972453,0.2300319952484483,0.2956212719059976,138.62796236215723,38.12915678752108,9.950227344514236,0.0,0.10943396226415095,4,8,stressed
S204592,U27,362,1727.650152184529,76.74748068310649,18.65441586973483,96.89878654331358,26.61206068594098,0.24306225694573197,0.2746377084303882,149.3739148025061,38.00929132206058,9.213700353710411,0.0,0.1464088397790055,3,6,stressed
S472592,U27,388,1772.9302591585215,73.67244677387863,17.77161458743227,95.53894687811291,27.265927132950765,0.24122470972055987,0.2853907021576887,145.32322210963804,33.77586951440131,10.153679305817638,0.0,0.12628865979381443,2,7,stressed
S145907,U02,297,871.7940935236915,130.0995646617024,25.58683684452256,214.0183895990732,55.84908223065061,0.19667119495023638,0.2609545952348969,732.4258606368062,77.21748292457588,3.9687275423534327,0.0,0.0707070707070707,2,2,sad
S850576,U20,233,886.1369347288037,131.14937250300318,25.854031384872417,207.3987550409785,57.632033974049286,0.1971342362639241,0.2778803275008192,836.8242191533839,78.76180194271188,2.491457520913895,0.0,0.06437768240343347,1,2,sad
S277464,U21,325,888.317903465867,130.77467474503075,23.74019616011824,206.9422606330789,59.91591023178274,0.18153511913835085,0.28952960138971934,656.9172584976719,81.88483339538934,3.591227154391154,0.0,0.10461538461538461,1,4,sad
S921072,U03,180,874.4268725322679,129.6704850943176,26.75609586331126,213.41137735030836,60.2153030332903,0.2063391360327668,0.2821560114597297,581.7011255742244,83.5331202775611,2.8720289888502424,0.0,0.06111111111111111,1,3,sad
S686803,U33,329,876.7298180547244,131.42576182790955,25.70860497837648,210.75491210609178,58.96560289850414,0.1956131326218952,0.2797828164917052,758.2427505810142,72.77389053363115,4.3527368490779095,0.0,0.05167173252279635,3,2,sad
S115406,U10,370,872.7685483605654,129.31261901098284,26.271549101383485,214.4211241028461,58.24940733614242,0.20316307335135,0.27165890291762185,627.6266876003634,76.15207369603831,3.2761312574153165,0.0,0.1,1,4,sad
S133484,U06,204,903.8416334983715,127.80823292633755,24.05071795809043,204.108320683649,55.70405232965011,0.1881781588510976,0.27291416706125754,612.1283884763731,84.36986741808744,3.0409262442708416,0.0,0.11274509803921569,1,4,sad
S963356,U24,274,884.7496275863592,132.51098568175215,24.112856476476825,206.5679928744919,57.420274451143776,0.18196873528952523,0.2779727568250693,752.7811296905165,71.38185882237613,3.9540006972871757,0.0,0.0948905109489051,3,4,sad
S184281,U18,358,879.6781753430939,128.92341652617483,23.944619912055504,212.11039380223687,59.391214050693044,0.1857274695105068,0.280001432207358,829.2081652310007,81.3917752856151,2.8924510705148205,0.0,0.0893854748603352,3,3,sad
S274949,U16,253,885.0742690895164,129.92724700494213,24.368242072624106,209.0273588143103,59.51756357419759,0.18755297779608301,0.28473575857153743,842.3329457515098,87.1600911935763,2.907502796986944,0.0,0.11462450592885376,3,3,sad
S422334,U33,377,892.0939541358273,131.93738845312967,24.706900191523605,204.3500604295504,59.30476255865154,0.18726231041249275,0.2902116223209869,675.5909118916366,81.43665605805515,3.4456075749698982,0.0,0.07957559681697612,2,4,sad
S295146,U02,199,865.9655912831971,132.96198201183597,23.070990914945607,213.472106154943,58.23832216834258,0.1735156964860217,0.2728146698757535,890.7474311113407,71.44411582568364,4.271824723668113,0.0,0.08542713567839195,1,4,sad
S629085,U25,266,891.7898806761543,132.24622811402813,25.84922626212394,204.15588464883513,57.572267420677136,0.19546286219850198,0.28200150840474747,649.0727706020396,78.17096736333997,2.245658990500006,0.0,0.07894736842105263,3,3,sad
S652468,U11,202,861.900751443597,132.24073792731542,24.793457868579555,215.82717998264138,63.52159115654711,0.18748729217018578,0.2943169213518707,817.1473031064123,81.48113218241704,2.9851141259668856,0.0,0.10396039603960396,2,3,sad
S360306,U26,337,880.8787617945318,129.4698641312238,25.701367810043845,211.09913697494213,61.73233046387548,0.19851235638893,0.29243288887156,914.058614038856,75.22061908312492,2.964113174728776,0.0,0.0830860534124629,1,3,sad
S631299,U13,381,879.7853591537431,132.2907456528322,25.838891895905427,208.70151669689258,57.68176464177343,0.1953189678415895,0.2763840222855087,539.275347560327,80.93806703039536,6.074152723297056,0.0,0.07874015748031496,2,3,sad
S485607,U08,380,884.997438760725,130.52980696973253,24.47821736064643,208.45422491638732,59.43619356320279,0.18752971393210194,0.28512827498240023,821.6385789474285,85.5023059245452,3.70728043771511,0.0,0.06578947368421052,2,2,sad
S921856,U02,182,878.5771046836487,130.11187404985714,24.707465184998114,211.34933453470043,60.07949818361851,0.18989400748720706,0.28426632293821746,854.3961846146263,79.19155633127085,1.965226508580257,0.0,0.04395604395604396,3,2,sad
S192546,U32,246,878.6143966971339,130.75562847509988,23.454109456031542,210.69108708948997,60.59211423555342,0.17937361266630267,0.2875874583618111,759.1164314798473,82.01164943406326,0.9538987329285278,0.0,0.1016260162601626,1,3,sad
S754504,U25,384,863.0743231670151,133.19659611379498,25.691109133745485,214.39803385869982,58.24934486294481,0.19288112371728014,0.27168786865524314,734.4191408644056,74.76953155862844,4.056771997298734,0.0,0.09114583333333333,3,2,sad
S308134,U16,396,888.6400677254651,131.54088891537603,24.219142317823316,206.05361182311816,58.565172611168755,0.18411873690016017,0.2842229849455036,704.4482546780982,78.1751282971598,3.4761681454476587,0.0,0.10353535353535354,3,4,sad
S359141,U24,414,873.0766585227384,130.21098418491155,24.957784013258934,213.40145473609388,60.68336504269781,0.19167187906218872,0.2843624712762282,796.7186270651014,80.49755353364773,1.3688205531192046,0.0,0.07971014492753623,2,4,sad
S441559,U16,252,882.6206885669274,131.2817654821296,24.3543974201613,208.61509382115378,58.309759250272144,0.18551241545785335,0.27950882259871973,557.7939498008992,75.76554754652878,3.009253491154558,0.0,0.07539682539682539,1,3,sad
S451093,U12,384,880.3984836100034,131.01647575648795,25.944375257200623,209.73831379048406,57.631528003554905,0.19802376080869244,0.2747782556368091,681.2904635049063,81.76914820824413,2.453392155686239,0.0,0.09895833333333333,3,3,sad
S605625,U27,350,903.726996554876,129.60256369448987,25.558810709858076,202.35609322694629,64.25800505019374,0.19720914448966817,0.317549148263735,801.8074946288959,89.44142376069809,2.9710154158280098,0.002857142857142857,0.07142857142857142,2,3,sad
S933257,U16,288,877.3245371723692,130.9339224867257,26.58191405456411,211.0147946515236,59.51824322899686,0.20301777835502507,0.28205720517031585,852.0153952388173,82.4334271845168,2.4014590116364616,0.0,0.08333333333333333,1,3,sad
S345648,U28,219,892.2266512340626,130.38150484699125,24.661991438661058,205.8559294249642,60.980506822145564,0.18915252947573394,0.29622905200004623,785.500003631711,75.0459596291559,3.461703192164272,0.0,0.0958904109589041,3,3,sad
S672737,U03,372,887.9844739327756,130.00257741541975,23.660240435940402,207.84116738716259,59.31760256232084,0.18199824116051744,0.2853987172417346,525.4869002656739,76.79573495097355,3.2286212269265815,0.0,0.08064516129032258,2,3,sad
S822343,U18,287,881.4203356944042,129.89933475362153,22.991382777242965,210.46040945814863,61.15282039960139,0.1769938454330843,0.29056686032800866,823.3452839105821,83.98032200412274,4.852524326840218,0.0,0.05574912891986063,1,4,sad
S111562,U19,412,884.3752400768567,130.9824424131308,25.424843908204984,208.24008034081749,59.61530028369698,0.19410879381843152,0.28628158511141183,617.6591347123067,80.07292182047058,4.6651949403671695,0.0,0.05339805825242718,3,3,sad
S770612,U10,410,886.3508729098447,128.26347391019667,24.88064599710284,210.20293839796216,57.04998018731755,0.19398075881308935,0.27140429445048436,633.5545797210543,78.37057756815454,1.3170041492155007,0.0,0.06829268292682927,2,3,sad
S639833,U22,208,867.9854957416411,131.3839317172036,25.773796534780853,214.24396353197693,62.493805006056256,0.19617160331491276,0.29169458955014504,767.6231651783033,89.39918493504217,2.421957463460403,0.0,0.09615384615384616,3,2,sad
S137232,U07,294,890.0137201976227,130.0319893350232,25.43030101491479,207.04146604203166,57.118763176819186,0.19556957595560923,0.275880789818323,725.9547874024922,77.5875358754057,2.0066599355864847,0.0,0.07142857142857142,2,2,sad
S615533,U30,353,890.4759316408779,129.22488731090976,26.55954655235139,207.67360633752688,59.2230737936297,0.2055296553553977,0.2851738111456295,646.23230044134,86.0543745650514,2.758855255457351,0.0,0.06232294617563739,1,3,sad
S455570,U26,232,891.1573573753509,129.87058013902,24.925433509932784,206.7703032214273,58.17236413538187,0.1919251726083871,0.2813380994711118,720.2712480603695,79.4523596645233,4.096268042143538,0.0,0.09913793103448276,2,2,sad
S794640,U23,235,870.4040288430888,128.98486178703914,25.614699444525833,215.68266048850657,58.57401743050472,0.19858686585110324,0.27157499493857573,782.2044473474574,75.84531497920551,2.536687443441109,0.0,0.059574468085106386,2,3,sad
S222923,U17,289,876.2784425859417,130.97359878590171,24.725591347694902,211.38333414820642,58.58074183502395,0.1887830186915229,0.2771303710913721,562.4975327593199,85.70689135331895,3.9309963765523372,0.0,0.0657439446366782,2,3,sad
S849407,U13,279,901.2280363835406,126.5680211414207,23.52519832489474,206.31110366237905,57.758266855991224,0.1858700018593865,0.27995714157251866,712.6133955420657,78.69110533967952,1.56753774002137,0.0,0.11827956989247312,3,3,sad
S306749,U03,278,892.1661769286261,130.84668166686242,23.232476769925913,205.4135440152867,57.2023803472424,0.1775549557234943,0.27847423898681894,532.3422367808832,83.91248744115433,1.2013438271094057,0.0,0.06115107913669065,1,3,sad
S226290,U01,290,883.9747487047359,128.86099878177382,23.48847479091732,210.51521127352677,55.970090163978895,0.1822776093074916,0.2658719520807254,708.3128679516207,75.08283034487656,2.2459233055144936,0.0,0.06896551724137931,1,2,sad
S164711,U17,184,871.8764917450931,130.9778457572595,24.268870317505378,213.1075870309774,60.9841947373479,0.18528988759276693,0.28616622987000084,646.2178826793584,79.76422011531463,4.9183756679966555,0.0,0.08152173913043478,2,2,sad
S830563,U14,346,879.9130399896583,130.0451772029293,24.903476175181257,210.8976050560152,61.575650791665886,0.19149865232080518,0.2919694169846602,659.1141963118971,83.67862945840483,3.4322789187118143,0.0,0.08670520231213873,2,4,sad
S600736,U28,183,875.6443972462442,131.7249722248481,23.777527528883827,210.87985793617395,61.45254601395463,0.18050888246381064,0.29141022103948017,896.8277145394017,74.80930666483289,3.0089560341565673,0.0,0.09289617486338798,1,4,sad
S674443,U14,289,884.1531240307481,128.5117079933282,24.422706454024755,210.79603389682765,60.506239852634636,0.19004265708843182,0.2870368988168388,988.7455479977943,78.2277676508968,1.6453737187117004,0.0,0.06920415224913495,3,4,sad
S931679,U01,324,884.3033934151197,129.79477947119338,24.792837788687937,209.45530396614407,65.671128655084,0.19101567790090088,0.31353289896014735,850.2997763286562,90.45896265604242,3.331825469305266,0.0,0.08950617283950617,2,3,sad
S631061,U10,292,890.2809919964842,128.66610267597477,25.84088645703111,208.30615967373598,56.81832365561817,0.20083678544384995,0.2727635310670174,675.936652248337,77.71429496808025,5.121026473408769,0.0,0.09246575342465753,2,4,sad
S444037,U15,399,875.6081404980869,130.0523724518247,25.429467646641204,212.56664412029846,59.99945687347273,0.1955325163795919,0.28226186249389656,662.0521942316769,80.43125486928332,2.971711813129724,0.0,0.08270676691729323,2,4,sad
S878352,U02,360,872.6416601726746,128.38396581989872,24.97383217628287,215.399758579229,59.46924228095572,0.19452454219491075,0.27608778521022137,739.4425551531859,85.15145955604515,3.1551075273950557,0.0,0.06666666666666667,2,3,sad
S333770,U04,367,885.6762270626031,129.4511296574597,25.153846660014786,209.2731025543131,60.4205849807663,0.19431152687948197,0.28871643915674833,623.0746925642896,81.79495559116683,3.006469259619476,0.0,0.08991825613079019,3,4,sad
S644037,U04,307,888.4136611503086,130.41657551745544,22.856644778315086,207.26395903394166,58.43677052694177,0.17525874059816782,0.28194371466856005,639.2216685966268,84.65027070118043,1.3735437768321106,0.0,0.0749185667752443,3,4,sad
S302166,U04,211,854.584120389188,131.16654219032674,26.747464468306283,219.88140363784564,61.353885922192944,0.20391987180309198,0.27903171849514613,646.3269019593026,78.21039765599579,3.0221411911476634,0.0,0.08056872037914692,2,3,sad
S746732,U28,292,901.0808448994999,129.17944865830472,23.461506082930644,203.75405192394308,60.30953037495227,0.18161949386383563,0.2959918087786764,761.3436314313659,75.65836501662099,1.797389492694178,0.0,0.0547945205479452,2,4,sad
S399421,U17,371,886.2175950290994,128.35877662083692,24.775718683821175,210.15853750465087,63.322390404399044,0.19301928030217178,0.30130772299934616,756.7639169385842,92.05385552932142,0.1374748830213237,0.0,0.09433962264150944,1,3,sad
S249689,U06,412,879.0109108005782,129.23204717153513,24.02275137710314,212.0606447778384,59.25086148930624,0.18588849981782563,0.27940526895680884,820.6984839198697,83.57989311325395,2.905100700819436,0.0,0.07281553398058252,3,4,sad
S677094,U10,366,881.8950252355294,127.6927412141912,24.834265191198494,212.48380068191312,58.20712737446406,0.19448454904372062,0.2739367762985365,616.9219048641443,81.20381552198296,2.2233344123159844,0.0,0.06830601092896176,2,4,sad
S841463,U27,358,881.3201459528036,127.82735117207423,24.944660793200207,212.5710856248824,58.446602612130725,0.19514337553330868,0.2749508590988223,717.0184498892035,73.04210149733413,2.6879750406732277,0.0,0.05307262569832402,2,2,sad
S765894,U13,398,865.8808064213354,132.90334024605676,24.08588892075163,213.5646698717478,61.301970056286486,0.18122861980864516,0.287041719461839,788.1868966602697,82.66758506170052,3.239117580489313,0.0,0.0678391959798995,3,2,sad
S466916,U20,258,891.4575905073126,128.1627106715524,24.53353283734109,208.36479573430523,59.499442004807,0.19142489035062732,0.28555419736392157,571.4667821785349,74.17434771268498,1.6593052433736428,0.0,0.050387596899224806,2,3,sad
S894379,U09,360,879.8330154325781,132.38815233774466,23.63547172402812,208.58564011820474,59.43508336206998,0.17853162316013005,0.28494331310817145,715.1808725631776,75.3093734513331,3.1155029609094056,0.0,0.10555555555555556,1,3,sad
S436304,U15,208,886.3175961480998,131.14746244672526,24.281849014034524,207.3316575705099,62.538206574625704,0.18514920960745468,0.30163365936221076,922.5179654352064,88.17877581627843,3.506751287949956,0.0,0.11538461538461539,3,4,sad
